lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,garage_finish,garage_qual,garage_cond,paved_drive,overall_qual,overall_cond,saleprice
2,10,3,3,3,4,4,3,6,4,3,5,3,10,2,3,3,5,6,5,170000
2,10,3,3,4,4,4,2,6,2,4,5,3,10,5,3,3,5,6,6,208000
1,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,6,5,140000
2,10,2,5,3,6,4,5,8,2,5,5,5,10,5,3,3,5,8,5,230000
2,10,2,4,3,5,4,5,8,2,4,5,4,10,3,3,3,5,8,5,188500
1,10,2,3,3,5,4,3,4,2,3,5,3,10,2,3,3,5,5,6,194000
1,10,3,3,3,4,4,2,3,2,4,5,3,10,3,3,3,5,5,5,133000
2,10,3,3,3,5,4,4,8,2,3,5,3,10,2,3,3,5,5,5,140000
2,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,7,5,207500
1,10,3,3,3,4,4,2,2,2,4,5,4,10,3,3,3,5,6,7,256900
1,10,3,3,3,4,4,2,2,2,4,4,3,10,2,3,3,5,5,6,109000
1,10,3,3,3,1,1,1,1,1,3,5,3,10,2,3,3,5,5,5,113722
1,10,3,4,3,6,4,5,8,2,5,5,4,10,5,3,3,5,8,5,237000
1,10,3,3,3,4,4,2,6,2,4,5,4,10,3,3,3,5,5,7,142100
2,10,3,3,3,4,4,2,4,3,4,5,3,10,3,3,3,5,6,5,149900
1,10,3,5,3,6,4,4,8,2,5,5,5,10,3,3,3,5,9,5,404000
2,10,3,3,3,4,4,5,6,2,3,5,3,10,3,3,3,5,7,8,277500
1,10,3,4,3,5,4,2,2,2,3,5,4,10,5,3,3,5,6,5,178000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,8,5,254000
1,10,3,3,2,3,3,2,2,2,3,5,3,10,2,2,2,1,2,2,12789
1,10,3,3,3,5,5,2,2,2,4,5,3,10,5,3,3,5,7,5,176000
1,10,3,3,3,6,5,4,2,2,5,5,4,10,3,3,3,5,9,5,342643
2,10,3,3,3,4,4,2,8,2,3,5,3,10,2,3,3,5,5,6,125500
2,10,3,3,3,5,4,2,2,2,5,5,3,10,2,3,3,5,6,5,150000
1,10,3,5,3,5,4,3,2,2,5,5,5,10,5,3,3,5,8,5,261329
1,10,3,3,3,5,4,2,8,2,5,5,4,10,1,1,1,5,7,5,141000
1,10,3,3,3,4,4,2,4,3,4,5,3,7,5,3,3,5,4,6,153000
1,10,3,4,3,6,4,4,2,2,5,5,4,10,5,3,3,5,7,5,172500
1,10,3,3,3,4,4,2,2,2,5,4,3,10,2,3,3,5,6,7,153575
1,10,3,4,3,4,4,2,6,2,5,5,4,10,2,3,1,1,5,9,124900
1,10,3,5,3,6,4,5,2,2,5,5,5,10,5,3,3,5,9,5,415298
1,10,3,2,3,4,4,2,2,2,5,5,3,10,2,2,3,5,6,6,119000
1,10,3,4,3,5,5,4,2,2,5,5,4,10,3,3,3,5,8,5,227000
2,10,3,4,3,4,4,2,6,2,5,5,4,10,3,3,3,5,5,7,145500
1,10,3,3,3,3,4,2,2,2,3,5,3,10,2,2,3,1,3,5,61500
1,10,3,3,4,4,4,3,2,2,4,5,3,10,5,3,3,5,7,6,192100
1,10,3,3,4,4,4,2,3,6,5,3,3,10,2,3,3,5,6,7,116000
1,10,3,3,4,4,4,4,8,2,5,5,3,10,3,3,3,5,6,8,145000
2,10,3,4,3,6,4,2,8,2,5,5,5,10,5,3,3,5,9,5,445000
2,10,3,3,3,5,4,3,2,3,3,5,4,10,2,3,3,5,5,7,150500
2,10,3,3,3,5,4,2,2,2,4,5,3,10,5,3,3,5,6,5,175900
1,10,3,3,3,4,4,2,6,2,5,5,3,10,3,3,3,5,6,6,167900
2,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,7,5,219210
1,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,6,5,189000
1,10,3,3,3,4,4,2,6,2,3,5,3,10,3,3,3,5,5,4,136500
1,10,3,3,3,4,4,3,4,3,5,5,4,10,2,3,3,5,5,7,137900
1,10,3,3,3,4,4,2,6,3,3,5,3,3,2,3,3,5,5,4,85000
1,10,3,3,3,4,3,2,2,2,3,4,3,5,2,3,3,5,5,3,137900
2,10,3,3,3,5,4,5,8,2,5,5,3,10,5,3,3,5,6,5,195500
1,10,3,3,3,5,4,2,2,2,3,3,2,10,2,3,3,5,6,4,128000
1,10,3,3,4,4,4,2,6,2,5,5,4,10,2,3,3,5,5,8,135000
2,10,3,3,3,4,4,4,6,2,3,5,3,10,2,3,3,5,5,6,143195
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,3,3,2,5,6,79500
1,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,7,5,192500
1,10,3,3,5,4,4,2,4,2,3,4,3,10,2,3,3,5,5,7,129500
2,10,3,3,3,5,4,2,2,2,4,5,3,10,5,3,3,5,6,5,168000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,6,5,105000
2,10,3,3,3,4,4,2,6,2,3,5,3,10,2,3,3,5,6,5,143250
1,10,3,3,3,5,4,2,2,2,5,5,4,10,2,3,3,5,5,6,144000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,205000
2,10,3,3,3,5,4,4,6,2,3,5,3,10,2,3,3,5,6,6,143000
2,10,3,4,3,6,4,4,8,2,5,5,5,10,5,3,3,5,9,5,290000
2,10,3,5,3,6,4,5,8,2,5,5,5,10,5,3,3,5,9,5,611657
3,10,2,3,4,5,4,2,8,2,4,5,4,10,2,3,3,5,5,5,152000
2,10,3,4,3,5,4,2,6,2,5,5,4,10,3,3,3,5,8,5,191500
1,10,3,4,3,6,4,4,2,2,5,5,4,10,3,3,3,5,8,5,317000
1,10,3,3,3,4,4,2,6,2,5,4,4,10,2,3,3,5,7,8,165250
1,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,5,5,123000
1,10,3,3,3,4,5,5,8,2,3,4,3,10,2,3,3,5,6,8,185000
1,10,3,3,3,4,4,2,2,2,4,5,3,10,2,3,3,5,7,6,120000
2,10,3,3,3,4,4,2,6,2,4,5,3,10,3,3,3,5,6,7,158500
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,6,5,173000
1,10,3,3,3,1,1,1,1,1,3,5,3,10,2,3,3,5,4,5,101800
1,10,3,4,4,5,5,2,6,4,5,5,4,10,3,3,3,5,7,9,155000
1,10,3,3,3,4,4,2,2,2,5,5,5,10,2,3,3,1,5,7,125000
1,10,3,3,3,1,1,1,1,1,4,5,3,10,2,2,3,5,4,6,104500
1,10,3,4,3,6,4,2,8,2,5,5,5,10,5,3,3,5,9,5,350000
1,10,3,3,3,1,1,1,1,1,4,3,3,10,2,3,3,5,3,4,93500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,193000
2,10,2,3,3,6,4,2,2,2,2,5,3,7,5,3,3,5,6,7,191000
1,10,3,3,3,4,4,2,2,2,5,4,4,10,2,2,2,1,6,8,110000
1,10,3,4,3,5,4,4,8,2,5,5,5,10,3,3,3,5,8,5,261500
1,10,3,3,3,4,4,2,3,2,4,5,3,10,2,3,3,5,5,6,128900
2,10,3,4,4,6,4,5,3,8,5,5,5,10,3,3,3,5,9,5,584500
1,10,3,3,3,4,4,2,6,2,5,5,3,10,2,3,3,5,4,5,111000
1,10,3,3,3,3,4,2,2,2,3,5,3,10,2,3,3,5,5,5,90000
2,10,3,3,4,5,4,2,2,3,3,5,3,2,2,3,3,5,6,5,129000
2,10,3,4,3,4,4,2,4,2,5,5,4,10,2,3,3,5,6,7,224000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,6,5,165000
1,10,3,3,4,4,4,2,2,2,5,5,3,10,2,3,3,5,6,8,122000
2,10,3,4,3,5,4,4,8,2,5,5,5,10,3,3,3,5,8,5,267300
1,10,3,5,3,6,4,2,2,2,5,5,5,10,5,3,3,5,9,5,485000
4,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,6,5,220000
2,10,3,3,3,5,4,2,8,2,5,5,4,10,3,3,3,5,6,5,215700
2,10,3,4,3,6,4,3,8,2,5,5,4,10,5,3,3,5,8,5,280000
2,10,3,4,3,5,4,3,8,2,5,5,4,10,5,3,3,5,8,5,284000
1,10,3,3,3,5,4,4,4,8,4,5,3,10,1,1,1,5,4,6,84500
1,10,2,3,3,4,4,5,4,2,3,5,3,7,3,3,3,5,6,7,192000
1,10,3,3,3,4,4,2,2,2,3,5,4,10,2,2,3,1,7,8,105000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,216837
1,10,3,2,2,4,4,2,3,2,3,5,4,10,3,3,3,5,5,6,141500
2,10,3,3,3,4,4,2,4,2,5,5,4,10,3,3,3,5,5,7,130000
1,10,2,3,3,5,4,2,3,2,3,5,3,10,1,1,1,5,5,5,124000
1,10,3,3,3,5,4,2,6,2,5,5,4,10,1,1,1,5,5,6,150909
1,10,3,3,3,4,4,2,8,2,5,4,3,10,3,3,3,5,5,6,139500
1,10,3,3,3,4,4,2,6,2,3,5,3,10,2,3,3,1,4,5,79275
2,10,3,4,3,5,4,4,8,2,5,5,5,10,3,3,3,5,8,5,265900
1,10,3,3,3,5,4,3,3,2,3,5,3,10,2,2,3,5,6,5,91000
1,10,3,3,3,5,4,2,6,2,5,5,3,10,2,3,3,2,5,6,185000
1,10,3,3,3,4,4,2,6,4,5,4,3,10,3,3,3,5,5,6,141000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,2,3,3,5,8,5,260116
1,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,1,4,6,113000
3,10,3,4,3,5,4,5,8,2,5,5,4,10,5,3,3,5,8,5,225000
1,10,3,3,4,4,4,2,4,2,3,5,2,10,2,3,3,5,5,6,113000
1,10,3,3,3,4,4,4,6,2,3,5,3,10,2,3,3,5,6,6,125200
2,10,3,5,3,6,4,5,8,2,5,5,5,10,5,3,3,5,8,5,319500
1,10,3,3,3,4,4,2,4,2,3,4,3,10,2,3,3,5,5,6,140000
2,10,2,3,3,5,4,5,4,2,3,5,3,10,2,3,3,5,6,5,250764
1,10,3,5,3,5,4,4,8,2,5,5,4,10,5,3,3,5,8,5,250000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,6,5,176000
1,10,3,3,3,4,4,2,4,3,4,5,3,10,2,3,3,5,6,6,174850
1,10,3,3,3,5,4,2,6,2,3,5,3,10,2,3,3,5,6,5,147000
1,10,3,3,3,5,4,2,2,2,3,5,3,10,2,3,3,5,6,5,99500
1,10,3,4,3,6,4,2,8,2,5,5,5,10,3,3,3,5,9,5,398800
1,10,3,3,3,5,4,2,2,2,5,5,3,10,3,3,3,5,6,5,175000
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,3,3,5,5,7,109500
4,10,3,3,3,5,4,2,2,2,4,5,3,10,2,3,3,5,6,3,163500
1,10,3,3,3,4,4,2,3,2,3,4,3,10,1,1,1,5,4,5,100000
1,10,2,4,3,6,4,5,8,2,5,5,4,10,3,3,3,5,8,5,334000
1,10,3,3,3,4,4,2,8,2,5,5,3,10,2,3,3,5,5,5,137250
2,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,7,5,320000
2,10,3,3,4,4,4,2,6,3,5,5,4,10,5,3,3,5,5,7,162000
3,10,3,5,3,6,4,4,8,2,5,5,4,10,5,3,3,5,7,5,222000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,178000
1,10,3,3,4,4,4,2,4,2,3,5,4,10,2,3,3,5,5,7,119000
1,10,3,3,3,4,4,2,6,2,3,5,3,10,3,3,3,5,5,5,169500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,236000
2,10,2,5,3,6,4,5,8,2,5,5,5,10,5,3,3,5,8,5,294464
1,10,3,3,3,3,4,3,6,2,3,5,3,10,2,3,3,5,6,5,206900
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,233000
1,10,3,3,3,4,3,2,4,3,4,4,3,10,2,3,3,5,6,5,108000
1,10,3,3,3,5,4,2,6,2,4,5,3,10,5,3,3,5,6,5,165000
2,10,3,3,3,5,4,4,6,2,3,5,3,10,2,3,3,5,5,5,134900
1,10,3,4,3,4,4,2,2,2,5,5,3,10,2,3,3,5,5,7,113000
3,10,2,3,3,5,4,2,6,2,5,5,3,10,2,3,3,5,5,5,147900
1,10,3,3,3,3,4,2,2,2,5,5,3,10,1,1,1,5,5,8,99900
1,10,3,3,3,5,4,2,6,2,4,5,3,10,3,3,3,5,6,6,143000
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,6,6,114500
2,10,3,3,3,4,4,3,3,2,3,5,3,10,2,3,3,5,5,6,129200
2,10,2,5,3,6,4,5,8,2,5,5,4,10,5,3,3,5,8,5,392500
1,10,3,5,4,4,5,2,8,2,5,5,4,10,3,3,3,5,7,9,266500
2,10,3,4,3,5,4,2,8,2,4,5,3,10,5,3,3,5,7,5,177500
2,10,3,3,3,4,4,2,6,2,4,5,4,10,2,3,3,5,5,7,139500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,6,5,170000
1,10,3,3,4,4,4,2,6,2,5,5,3,10,3,3,3,5,6,7,224500
2,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,8,5,290000
1,10,3,3,2,4,4,2,2,2,5,3,3,10,2,3,3,5,7,4,169500
2,10,3,4,3,6,4,3,2,2,5,5,4,10,5,3,3,5,7,5,240000
1,10,3,3,4,4,4,2,4,2,5,5,3,10,5,3,3,5,5,6,144000
1,10,3,3,3,4,4,2,3,2,3,5,3,10,3,3,3,5,6,6,165000
1,10,3,4,3,5,4,2,2,2,4,5,4,10,3,3,3,5,6,5,145000
2,10,3,3,2,4,4,3,2,2,5,5,3,10,2,3,2,1,5,3,114000
1,10,3,4,3,5,4,4,2,2,4,5,4,10,5,3,3,5,8,5,395000
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,6,5,105500
1,10,3,4,3,5,4,2,8,2,5,5,4,10,2,3,3,5,8,5,254900
1,10,3,3,3,4,4,2,2,2,2,4,3,6,2,3,3,5,5,3,102000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,230000
1,10,3,3,3,4,4,3,2,2,5,5,3,10,2,2,2,1,5,8,137500
2,10,3,4,4,4,4,2,2,4,3,5,3,10,2,3,3,5,5,7,138000
2,10,3,4,3,5,4,4,3,8,4,5,4,6,2,3,3,5,6,5,156500
1,10,3,3,4,4,4,2,6,2,5,5,3,10,2,3,3,5,4,7,124500
1,10,3,3,3,5,4,2,2,2,3,5,3,10,3,3,3,5,7,6,190000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,7,5,159895
1,10,3,3,3,4,3,2,2,2,5,5,3,10,3,3,3,5,5,6,189000
2,10,3,3,3,4,4,2,6,2,3,5,3,10,1,1,1,5,5,6,124000
2,10,3,3,3,5,4,2,6,2,3,5,3,5,2,3,3,5,5,6,121500
1,10,3,3,3,4,4,2,2,2,2,4,3,10,2,3,3,5,5,5,146000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,235000
2,10,2,4,3,6,4,5,8,2,5,5,4,10,5,3,3,5,8,5,300000
1,10,3,3,3,4,4,2,2,2,4,5,3,10,1,1,1,5,4,7,90500
2,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,5,5,142600
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,227000
2,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,7,6,205000
3,10,2,4,3,5,4,5,8,2,5,5,4,10,3,3,3,5,8,5,246900
1,10,3,3,3,2,3,2,2,2,5,5,3,10,2,2,3,5,4,7,89000
1,10,3,3,3,4,4,2,2,2,5,3,2,10,2,3,2,2,4,5,64000
2,10,3,4,3,5,4,5,8,3,3,5,4,10,5,3,3,5,8,5,170000
1,10,3,5,3,6,4,5,2,2,5,5,5,10,3,3,3,5,9,5,582933
1,10,3,3,4,4,4,2,4,2,4,5,4,10,2,3,3,5,6,6,110500
1,10,3,3,3,4,4,2,2,2,4,5,3,6,5,3,3,2,6,6,110000
1,10,3,3,5,4,4,2,2,2,5,5,3,10,1,1,1,5,5,9,118000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,284000
2,10,3,3,3,4,4,2,3,2,5,5,3,10,5,3,3,5,6,6,171000
2,10,3,4,3,5,4,5,2,2,5,5,4,10,3,3,3,5,7,5,193000
3,10,3,3,3,5,4,2,2,2,3,5,3,10,2,3,3,5,5,6,135000
1,10,3,3,3,4,4,3,2,2,3,5,4,10,2,2,3,1,7,8,167000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,3,3,3,5,4,5,105000
2,10,3,4,3,5,4,4,6,2,5,5,4,10,3,3,3,5,7,5,214000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,279000
1,10,3,3,3,4,3,2,6,2,3,5,4,10,3,3,3,5,6,6,184500
1,10,3,3,4,4,4,2,6,2,5,5,3,10,2,3,3,5,3,7,120000
1,10,3,4,4,5,5,2,8,3,5,5,4,10,3,3,3,5,6,6,171500
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,164700
2,10,3,4,3,5,4,2,6,2,5,5,5,10,3,3,3,5,6,4,209000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,225000
1,10,3,3,2,4,4,2,2,2,3,5,3,10,1,1,1,1,5,3,81000
2,10,3,4,3,6,5,2,8,2,5,5,4,10,3,3,3,5,8,5,336820
2,10,2,4,3,5,4,5,8,2,5,5,3,10,5,3,3,5,7,5,277000
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,5,7,117600
1,10,3,3,4,4,4,2,4,2,5,5,3,6,2,3,3,5,6,8,140000
1,10,3,5,3,6,4,4,8,2,5,5,5,10,5,3,3,5,9,5,395039
2,10,3,4,3,5,4,2,2,2,5,5,4,10,2,3,3,5,6,5,181755
2,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,7,5,186800
2,10,3,3,4,4,4,2,6,2,3,5,3,10,5,3,3,5,5,6,177500
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,2,2,5,4,6,64500
2,10,3,4,3,6,4,4,8,2,5,5,4,10,5,3,3,5,7,5,260000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,7,5,185485
1,10,3,3,3,4,4,2,4,2,3,4,3,10,2,2,3,5,5,7,105000
1,10,3,4,4,4,4,2,2,2,5,5,3,10,3,3,3,5,6,7,187000
1,10,3,4,3,5,4,3,6,2,5,5,4,10,3,3,3,5,7,7,202500
2,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,7,5,245700
1,10,3,3,3,4,4,2,2,2,5,5,3,10,3,3,3,5,6,5,128000
1,10,3,4,3,5,4,3,2,2,4,5,5,10,3,3,3,5,8,5,275500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,225000
1,10,3,3,3,5,4,4,8,3,3,5,3,10,3,3,3,5,5,5,138000
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,6,5,88000
1,10,3,5,3,5,4,4,2,2,5,5,5,10,5,3,3,5,9,5,380000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,8,5,256000
1,10,3,3,3,4,4,3,4,3,3,5,4,10,2,3,3,5,5,7,134800
1,10,3,3,3,5,4,2,2,2,3,5,3,10,5,3,3,5,6,6,121000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,7,6,227875
2,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,8,5,245350
1,10,3,3,3,4,4,2,2,2,4,4,3,10,1,1,1,1,5,7,93500
1,10,3,3,3,4,4,2,6,2,2,5,3,10,2,2,3,5,5,5,83000
3,10,2,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,6,5,240000
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,3,2,5,5,4,113000
2,10,3,3,3,4,3,2,3,2,3,4,3,10,2,3,3,5,6,7,155000
2,10,3,3,4,4,4,3,8,2,4,5,4,10,2,3,3,5,6,8,142000
1,10,3,4,3,4,4,2,2,2,4,5,3,10,2,3,3,5,6,7,119000
2,10,3,3,3,5,4,3,6,2,5,5,3,5,2,3,3,5,6,7,160000
2,10,3,3,3,4,4,2,8,2,5,5,3,10,5,3,3,5,6,5,193000
1,10,3,4,3,6,4,2,8,2,5,5,4,10,3,3,3,5,8,5,263000
2,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,7,5,164990
1,10,3,3,3,4,4,2,3,2,5,5,3,10,2,3,3,5,4,6,119000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,238500
2,10,2,3,3,5,4,5,6,2,3,5,4,10,2,3,3,5,7,5,280000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,8,5,193800
1,10,3,3,3,5,4,2,8,2,3,5,3,10,2,3,3,5,5,7,129900
3,10,3,3,3,5,4,2,8,2,5,5,3,10,2,3,3,5,5,5,145000
3,10,3,4,3,5,4,5,2,2,5,5,4,10,3,3,3,5,8,5,275000
1,10,3,3,3,1,1,1,1,1,2,3,3,10,2,3,2,5,3,4,81400
1,10,3,3,3,5,4,2,4,2,3,5,3,10,3,3,3,2,5,6,125000
1,10,3,3,3,3,4,2,2,2,3,5,3,10,2,3,3,1,4,6,80000
1,10,3,3,3,4,4,3,3,2,2,4,2,10,2,3,3,5,5,6,104000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,260400
1,10,3,4,3,5,4,2,6,2,5,5,4,10,3,3,3,5,7,7,176000
2,10,3,3,3,4,4,4,3,4,3,5,3,10,3,3,3,5,5,4,123000
1,10,3,4,3,6,4,3,2,2,5,5,5,10,3,3,3,5,9,5,291000
1,10,3,3,4,4,4,2,6,2,5,5,3,10,2,3,3,5,6,6,132000
2,10,3,3,3,5,4,2,2,2,5,5,4,10,5,3,3,5,6,5,176000
2,10,3,3,4,4,4,2,4,2,2,5,3,7,2,3,3,5,5,6,177625
1,10,3,3,4,4,4,2,4,2,4,5,3,10,2,3,3,5,5,7,104900
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,196000
2,10,3,5,3,6,4,2,8,2,5,5,5,10,3,3,3,5,9,5,280000
2,10,3,3,3,5,4,2,2,2,4,5,3,10,5,3,3,5,7,5,168500
3,10,3,3,3,5,4,2,2,2,4,5,3,10,5,3,3,5,6,5,170000
1,10,3,3,3,1,1,1,1,1,5,5,3,7,3,3,3,1,3,5,130000
1,10,3,3,3,4,4,3,3,2,3,5,3,6,2,3,3,5,7,5,150000
1,10,3,3,4,5,4,2,2,2,5,5,3,10,3,3,3,5,5,6,145000
1,10,3,3,3,4,4,2,6,2,3,5,3,10,2,3,3,5,5,5,188000
2,10,3,3,3,5,4,4,2,2,4,5,3,10,5,3,3,5,6,5,169000
1,10,3,3,3,5,4,2,2,2,4,5,3,10,2,3,3,5,5,5,155000
3,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,7,5,196000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,219500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,6,5,170440
2,10,3,3,3,4,4,2,4,2,3,5,3,10,5,3,3,5,6,6,159500
1,10,3,3,3,4,4,2,2,2,4,5,3,10,2,3,3,5,7,6,174000
1,10,3,3,4,4,5,5,8,2,3,5,3,10,2,3,3,5,7,5,167000
1,10,3,3,3,5,4,2,6,2,3,5,3,10,2,3,3,5,6,6,148500
1,10,3,3,3,1,1,1,1,1,3,5,3,10,2,3,3,5,5,5,147983
1,10,3,3,3,5,4,2,2,2,3,5,3,10,3,3,3,5,6,6,120000
1,10,3,3,3,6,5,2,6,2,4,5,3,10,5,3,3,5,5,5,157000
1,10,3,3,3,3,3,3,2,2,2,4,3,10,2,3,3,2,5,3,91500
1,10,3,3,3,3,4,2,2,2,4,4,3,10,1,1,1,2,5,7,85000
1,10,3,3,3,4,4,2,6,8,5,5,3,10,2,2,2,5,5,7,140000
1,10,3,3,3,4,4,2,4,2,5,5,3,10,2,3,3,5,5,7,127000
2,10,3,4,3,5,4,2,3,2,5,5,4,10,3,3,3,5,6,5,207500
1,10,3,3,3,4,4,2,3,2,4,5,4,10,2,3,3,5,6,8,415000
2,10,3,3,3,4,4,2,2,4,3,5,3,10,5,3,3,5,6,6,193000
1,10,3,3,3,5,4,2,2,2,4,5,3,10,5,3,3,5,6,5,174000
1,10,3,3,3,4,4,3,6,2,5,4,3,10,2,3,3,5,7,7,152500
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,183000
1,10,3,3,3,4,4,3,2,2,3,5,3,10,2,3,3,5,5,6,136500
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,231500
2,10,3,3,3,6,5,3,2,6,2,4,3,10,2,3,3,5,5,7,123500
2,10,3,3,4,4,4,2,2,2,3,5,3,10,2,3,3,5,5,7,135500
1,10,3,3,2,4,4,4,8,2,3,5,3,10,2,3,2,5,6,6,133500
1,10,3,3,3,4,4,2,4,3,3,5,3,10,2,3,3,5,5,5,124000
2,10,3,4,3,5,4,4,8,2,5,5,4,10,3,3,3,5,8,5,280000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,9,5,333168
2,10,3,4,3,5,4,5,8,2,5,5,4,10,5,3,3,5,8,5,270000
1,10,3,3,3,4,4,4,3,2,4,5,3,10,2,3,3,5,6,5,128500
1,10,3,4,3,5,4,2,8,2,4,5,4,10,3,3,3,5,6,5,172000
1,10,3,3,3,5,4,4,8,3,5,5,3,10,2,3,3,5,5,7,130000
2,10,3,4,3,5,4,4,6,2,5,5,4,10,3,3,3,5,6,5,196000
1,10,3,3,3,4,4,4,4,2,1,3,3,10,2,3,3,5,5,6,87000
1,10,3,3,3,3,4,2,3,2,3,5,3,10,2,3,3,5,5,6,128250
1,10,3,3,3,5,4,2,6,3,3,5,3,7,2,3,3,5,6,6,210000
2,10,2,3,3,4,4,3,3,2,3,5,3,10,2,3,2,5,6,7,220000
1,10,3,3,3,5,4,2,4,2,3,5,4,6,2,3,3,5,4,7,128000
1,10,3,3,3,4,3,2,4,2,5,5,4,10,2,3,3,5,5,8,135000
1,10,3,3,3,5,4,2,6,2,4,5,3,10,2,3,3,5,4,5,228500
1,10,3,3,3,4,5,2,4,2,3,5,3,10,2,3,3,5,6,7,134000
2,10,3,3,4,4,4,2,3,2,3,5,4,10,2,3,3,5,6,6,157500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,263550
2,10,3,4,4,5,4,2,4,2,5,5,4,10,5,3,3,5,6,7,182900
2,10,3,4,4,5,4,2,8,2,5,5,4,10,5,3,3,5,6,9,222000
1,10,3,3,3,5,4,2,2,2,5,5,3,10,1,1,1,5,5,5,146000
1,10,3,3,3,4,4,2,3,2,4,5,3,6,2,3,3,5,5,6,153500
1,10,3,4,3,6,4,4,8,2,5,5,5,10,5,3,3,5,9,5,315000
1,10,3,4,3,5,4,2,8,2,4,5,4,10,5,3,3,5,8,5,315000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,8,5,257000
