,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,saleprice,total_sf
1706,7,1,1963.0,2.0,657,0,113,0,240,0,5,2010,192000,2790.0
1707,5,1,1930.0,1.0,280,0,68,0,0,0,7,2006,105000,1506.0
1708,8,1,2004.0,2.0,120,33,0,0,0,0,10,2006,216837,3696.0
1709,6,0,1960.0,2.0,0,22,0,0,0,0,2,2008,141500,2792.0
1710,5,0,1967.0,2.0,0,0,0,0,0,0,5,2008,130000,1788.0
1711,5,0,1978.7077955601446,0.0,0,0,0,0,0,0,8,2009,124000,2080.0
1712,6,0,1978.7077955601446,1.7765853658536586,174,0,212,0,0,0,3,2007,150909,2687.0
1713,4,0,1952.0,1.0,0,154,0,0,0,0,1,2006,139500,2016.0
1714,5,0,1996.0,2.0,196,0,0,0,0,0,10,2007,79275,1728.0
1715,6,1,2006.0,2.0,120,33,0,0,0,0,12,2007,265900,2960.0
1716,4,0,1925.0,1.0,0,141,0,0,0,0,4,2008,91000,1558.0
1717,6,1,1977.0,2.0,0,176,0,0,200,0,7,2009,185000,3056.0
1718,6,0,1959.0,1.0,0,0,0,0,0,0,5,2006,141000,2300.0
1719,7,1,2007.0,2.0,0,368,0,0,0,0,6,2007,260116,3734.0
1720,4,0,1941.0,1.0,0,113,0,0,0,0,8,2009,113000,1344.0
1721,6,1,1995.0,3.0,168,42,0,0,0,0,2,2008,225000,2912.0
1722,4,0,1945.0,1.0,0,0,0,0,0,0,8,2009,113000,1586.0
1723,5,1,1975.0,1.0,0,0,0,0,0,0,6,2010,125200,2104.0
1724,8,2,2007.0,3.0,172,104,0,0,0,0,9,2007,319500,3018.0
1725,6,1,1962.0,1.0,0,0,0,0,0,0,4,2008,140000,2471.0
1726,6,2,1958.0,2.0,0,0,0,0,138,0,3,2006,250764,3282.0
1727,10,1,2007.0,3.0,100,24,0,0,0,0,6,2008,250000,3036.0
1728,6,1,2005.0,2.0,100,38,0,0,0,0,6,2007,176000,2304.0
1729,8,3,1957.0,2.0,0,0,0,0,0,0,4,2007,174850,3052.0
1730,7,1,1978.0,2.0,108,0,0,0,0,0,7,2009,147000,2352.0
1731,5,1,1979.0,1.0,28,0,0,0,0,0,4,2010,99500,1836.0
1732,8,1,2009.0,3.0,0,197,0,0,0,0,7,2009,398800,4055.0
1733,7,1,1999.0,2.0,0,40,0,0,0,0,8,2007,175000,2600.0
1734,4,0,1954.0,1.0,0,0,0,0,0,0,7,2008,109500,1650.0
1735,7,1,1970.0,2.0,0,0,0,0,147,0,3,2007,163500,3314.0
1736,4,2,1978.7077955601446,0.0,0,0,0,0,0,0,4,2006,100000,1576.0
1737,9,3,1992.0,3.0,177,208,186,0,0,0,10,2006,334000,4160.0
1738,4,0,1969.0,1.0,226,0,0,0,0,0,5,2010,137250,1728.0
1739,9,1,2006.0,2.0,239,132,0,168,0,0,3,2006,320000,3854.0
1740,7,1,1997.0,2.0,364,17,0,0,182,0,3,2010,162000,2350.0
1741,7,1,2009.0,2.0,0,144,0,0,0,0,6,2010,222000,2948.0
1742,7,1,2003.0,2.0,100,56,0,0,0,0,5,2009,178000,2040.0
1743,4,2,1940.0,1.0,0,0,154,0,0,0,2,2010,119000,1592.0
1744,8,1,1962.0,1.0,0,168,0,0,0,0,7,2007,169500,2676.0
1745,8,1,2000.0,2.0,224,54,0,0,0,0,4,2009,236000,3208.0
1746,5,1,2007.0,2.0,162,53,0,153,0,0,8,2008,294464,3244.0
1747,9,2,1969.0,2.0,280,0,0,0,0,0,6,2008,206900,3064.0
1748,8,0,2004.0,2.0,0,45,0,0,0,0,1,2010,233000,3040.0
1749,5,0,1995.0,1.0,0,0,112,0,0,0,6,2006,108000,2064.0
1750,7,1,1995.0,2.0,192,49,0,0,0,0,10,2008,165000,2150.0
1751,5,0,1977.0,2.0,0,0,0,0,0,0,1,2007,134900,2080.0
1752,5,0,1939.0,1.0,0,0,136,0,0,0,7,2007,113000,1768.0
1753,6,0,1996.0,1.0,306,0,0,0,0,0,7,2007,147900,2194.0
1754,4,0,1978.7077955601446,0.0,0,96,0,0,0,0,7,2009,99900,1728.0
1755,7,0,1975.0,2.0,0,0,0,0,0,0,5,2008,143000,2311.0
1756,6,1,1985.0,2.0,112,0,0,0,0,400,9,2006,114500,1992.0
1757,6,1,1967.0,1.0,64,0,0,0,0,0,6,2006,129200,1853.0
1758,5,1,2008.0,2.0,162,53,0,153,0,0,11,2008,392500,3252.0
1759,9,2,1941.0,1.0,0,60,0,0,0,2500,5,2010,266500,3492.0
1760,7,1,1998.0,2.0,256,0,0,0,0,0,2,2009,177500,1766.0
1761,6,0,1968.0,1.0,144,0,0,0,0,0,4,2009,139500,2016.0
1762,6,1,2007.0,2.0,100,36,0,0,0,0,7,2009,170000,2004.0
1763,8,1,1964.0,2.0,0,0,0,0,161,0,7,2007,224500,2999.0
1764,10,1,2003.0,3.0,114,40,0,0,0,0,6,2009,290000,3482.0
1765,7,2,1951.0,1.0,0,0,0,0,184,0,6,2007,169500,2858.0
1766,7,1,2004.0,2.0,100,48,0,0,180,0,4,2009,240000,3420.0
1767,6,0,1955.0,1.0,0,0,0,0,175,0,10,2007,144000,2228.0
1768,9,1,1964.0,2.0,0,52,0,0,0,0,6,2007,165000,2793.0
1769,5,0,1990.0,2.0,0,60,0,0,0,0,2,2009,145000,2664.0
1770,5,0,1964.0,2.0,0,144,0,0,0,0,6,2010,114000,2548.0
1771,9,1,2006.0,3.0,315,45,0,0,0,0,7,2007,395000,3908.0
1772,6,0,1973.0,2.0,0,0,0,0,0,0,12,2006,105500,1617.0
1773,8,1,1998.0,3.0,0,70,0,0,0,0,5,2010,254900,2965.0
1774,6,1,1950.0,1.0,0,171,0,0,0,0,11,2007,102000,2102.0
1775,6,0,2001.0,2.0,0,45,0,0,0,0,6,2009,230000,2784.0
1776,8,0,1933.0,1.0,24,0,150,0,0,0,5,2007,137500,2452.0
1777,5,1,1992.0,1.0,265,0,0,0,0,0,7,2008,138000,2151.0
1778,5,1,1983.0,2.0,0,0,0,0,0,600,9,2009,156500,1858.0
1779,5,0,1994.0,2.0,0,0,0,0,0,0,7,2009,124500,1728.0
1780,8,1,1977.0,2.0,0,0,0,0,276,0,11,2007,190000,2777.0
1781,6,1,2007.0,2.0,100,16,0,0,0,0,3,2008,159895,2532.0
1782,8,0,1998.0,2.0,183,0,301,0,0,0,5,2008,189000,3213.0
1783,6,0,1978.7077955601446,0.0,0,0,0,0,0,0,4,2006,124000,1824.0
1784,5,1,1957.0,2.0,0,0,0,0,95,0,5,2010,121500,2784.0
1785,9,0,1958.0,2.0,0,0,0,0,0,0,1,2008,146000,3648.0
1786,6,0,2000.0,2.0,192,36,0,0,0,4500,5,2008,235000,2751.0
1787,5,1,2004.0,2.0,128,53,0,0,155,0,12,2006,300000,3240.0
1788,5,0,1978.7077955601446,0.0,0,0,0,0,0,0,6,2006,90500,1638.0
1789,10,0,1987.0,2.0,0,0,0,0,0,0,11,2008,142600,3456.0
1790,6,0,2002.0,2.0,0,72,0,0,0,0,3,2009,227000,3146.0
1791,13,2,1940.0,2.0,0,0,57,0,0,0,7,2009,205000,3400.0
1792,5,1,1999.0,2.0,240,84,0,0,0,0,1,2007,246900,2682.0
1793,6,0,1895.0,1.0,0,123,0,0,0,0,7,2008,89000,1534.0
1794,5,0,1956.0,2.0,0,0,0,0,160,0,6,2010,64000,1864.0
1795,4,1,1978.0,2.0,133,60,0,0,0,0,7,2006,170000,2452.0
1796,12,1,2009.0,3.0,52,170,0,0,192,0,1,2009,582933,4556.0
1797,5,1,1976.0,2.0,166,120,0,0,0,0,7,2006,110500,2206.0
1798,5,0,1960.0,2.0,0,0,0,0,0,0,6,2007,110000,2358.0
1799,4,0,1978.7077955601446,0.0,0,200,0,0,0,0,6,2009,118000,1396.0
1800,8,1,2003.0,3.0,320,62,0,0,0,0,8,2008,284000,3044.0
1801,8,1,1962.0,2.0,0,84,0,0,120,0,3,2008,171000,2574.0
1802,8,0,2004.0,2.0,146,91,0,0,0,0,1,2009,193000,2647.0
1803,6,0,1976.0,2.0,0,44,0,0,88,0,6,2007,135000,2268.0
1804,7,1,1919.0,1.0,0,0,212,0,0,0,9,2006,167000,2454.0
1805,5,0,1952.0,1.0,0,0,0,0,115,0,8,2006,105000,1440.0
1806,6,0,1999.0,2.0,158,29,0,0,0,0,8,2006,214000,3176.0
1807,9,1,2004.0,3.0,168,127,0,0,0,0,2,2006,279000,3334.0
1808,8,1,1975.0,2.0,48,28,0,0,0,0,6,2006,184500,2550.0
1809,6,0,1981.0,1.0,0,176,0,0,0,0,6,2007,120000,1832.0
1810,6,0,1992.0,2.0,0,91,0,0,168,0,11,2009,171500,2546.0
1811,5,0,2006.0,2.0,0,54,0,0,0,0,6,2007,164700,1875.0
1812,9,1,1989.0,2.0,0,245,0,0,168,0,11,2006,209000,3427.0
1813,7,1,2004.0,2.0,143,20,0,0,0,0,9,2006,225000,2913.0
1814,8,0,1978.7077955601446,0.0,0,151,0,0,0,0,5,2006,81000,1842.0
1815,6,1,2006.0,3.0,0,240,200,0,0,0,9,2006,336820,3340.0
1816,7,1,1988.0,2.0,60,55,0,0,154,0,4,2007,277000,3219.0
1817,5,0,1965.0,1.0,0,0,0,0,0,0,1,2007,117600,1788.0
1818,6,0,1950.0,1.0,0,0,0,0,0,0,9,2009,140000,2524.0
1819,8,2,2008.0,3.0,216,36,0,0,0,0,12,2008,395039,3517.0
1820,7,0,2007.0,2.0,100,0,0,0,0,0,5,2007,181755,2264.0
1821,6,0,2005.0,2.0,144,55,0,0,0,0,10,2006,186800,2800.0
1822,7,1,1965.0,2.0,0,40,264,0,0,0,6,2009,177500,2884.0
1823,5,0,1928.0,1.0,0,0,0,0,0,0,8,2007,64500,1624.0
1824,6,1,2004.0,2.0,168,50,0,0,0,0,3,2010,260000,2976.0
1825,6,1,2007.0,2.0,100,16,0,0,0,0,8,2007,185485,2532.0
1826,5,0,1931.0,1.0,48,0,0,0,0,0,11,2009,105000,1590.0
1827,7,1,1976.0,2.0,113,100,0,0,0,0,8,2007,187000,2383.0
1828,8,0,1984.0,2.0,108,45,0,0,0,400,5,2006,202500,2829.0
1829,7,0,2005.0,3.0,100,38,0,0,0,0,5,2007,245700,3228.0
1830,5,2,1980.0,1.0,340,0,0,0,0,0,7,2007,128000,1896.0
1831,8,1,2005.0,3.0,192,52,0,0,0,0,3,2006,275500,3128.0
1832,9,1,1999.0,2.0,0,0,0,0,0,0,5,2009,225000,2961.0
1833,6,0,1959.0,1.0,0,0,0,0,0,0,7,2009,138000,1711.0
1834,6,0,1971.0,1.0,0,0,0,0,0,0,3,2010,88000,1617.0
1835,9,1,2006.0,3.0,414,84,0,0,0,0,3,2007,380000,4796.0
1836,7,1,2007.0,3.0,133,120,0,0,0,0,6,2008,256000,3320.0
1837,5,0,2005.0,2.0,222,32,0,0,0,0,5,2010,134800,1800.0
1838,5,1,1980.0,2.0,154,0,0,0,0,0,7,2009,121000,1790.0
1839,7,0,2007.0,2.0,144,105,0,0,0,0,8,2007,227875,2635.0
1840,7,0,2008.0,3.0,160,33,0,0,0,0,2,2010,245350,3388.0
1841,8,0,1978.7077955601446,0.0,0,130,256,0,0,0,12,2006,93500,1872.0
1842,5,0,1920.0,1.0,0,0,77,0,0,400,5,2010,83000,1293.0
1843,9,2,1992.0,2.0,216,231,0,0,0,0,6,2007,240000,3533.0
1844,7,0,1920.0,1.0,0,25,77,0,0,0,9,2007,113000,1765.0
1845,6,0,1958.0,1.0,0,0,0,0,234,0,6,2009,155000,2430.0
1846,5,0,1962.0,1.0,168,0,0,0,0,0,5,2008,142000,1824.0
1847,4,0,1926.0,1.0,0,0,105,0,0,0,1,2009,119000,1788.0
1848,7,0,1989.0,1.0,245,0,156,0,0,1300,7,2008,160000,2733.0
1849,8,1,2004.0,2.0,100,75,0,0,0,0,4,2008,193000,2432.0
1850,9,1,1992.0,2.0,0,65,0,0,144,0,9,2007,263000,3307.0
1851,6,1,2005.0,2.0,0,0,0,0,0,0,7,2006,164990,2620.0
1852,5,1,1956.0,1.0,0,36,0,0,0,0,10,2007,119000,1896.0
1853,6,1,2006.0,2.0,0,140,0,0,0,0,6,2009,238500,2820.0
1854,5,2,1975.0,2.0,200,54,0,0,0,0,12,2006,280000,3066.0
1855,5,0,2006.0,2.0,0,120,0,0,0,0,2,2007,193800,3076.0
1856,6,1,1976.0,2.0,100,110,0,0,0,0,6,2007,129900,2100.0
1857,5,0,1996.0,2.0,0,0,0,0,0,0,2,2008,145000,1980.0
1858,7,1,2001.0,3.0,198,150,0,0,0,0,8,2006,275000,3540.0
1859,6,0,1950.0,2.0,0,0,0,0,0,0,12,2006,81400,1040.0
1860,5,1,1954.0,1.0,328,0,0,0,0,0,9,2009,125000,2178.0
1861,5,0,1920.0,2.0,0,0,128,0,0,0,11,2009,80000,1722.0
1862,5,1,1979.0,1.0,0,0,36,0,0,0,5,2010,104000,2403.0
1863,7,1,1996.0,2.0,240,56,154,0,0,0,3,2010,260400,3440.0
1864,6,1,1981.0,2.0,167,72,0,0,0,0,3,2007,176000,2204.0
1865,6,0,1966.0,1.0,0,90,0,0,0,0,2,2007,123000,2080.0
1866,8,1,2000.0,3.0,162,153,0,0,0,0,6,2008,291000,3691.0
1867,5,1,1948.0,1.0,0,0,0,0,0,0,5,2009,132000,1944.0
1868,8,0,2005.0,2.0,100,24,0,0,0,0,7,2008,176000,2184.0
1869,7,1,1956.0,2.0,0,99,0,0,0,0,7,2009,177625,2776.0
1870,7,0,1965.0,1.0,0,0,236,0,0,0,3,2006,104900,2005.0
1871,7,0,1999.0,2.0,140,85,0,0,0,0,6,2006,196000,2591.0
1872,6,1,2005.0,2.0,203,39,0,0,0,0,5,2007,280000,3154.0
1873,7,1,1995.0,2.0,120,72,0,0,0,700,5,2009,168500,1858.0
1874,7,1,1995.0,2.0,0,84,0,0,0,0,2,2006,170000,2452.0
1875,9,0,1953.0,4.0,483,266,0,0,0,0,6,2007,130000,2034.0
1876,7,1,1939.0,2.0,0,20,0,0,0,0,1,2008,150000,2998.0
1877,5,0,1996.0,2.0,0,0,0,0,0,0,6,2006,145000,2200.0
1878,8,0,1976.0,2.0,0,0,0,0,0,0,7,2006,188000,3456.0
1879,7,1,1997.0,2.0,100,38,0,0,0,0,8,2007,169000,2516.0
1880,5,0,2007.0,2.0,80,64,0,0,0,0,4,2007,155000,2250.0
1881,5,0,2004.0,2.0,156,158,0,0,0,0,7,2008,196000,2782.0
1882,8,1,2002.0,2.0,264,48,0,0,0,0,7,2007,219500,2849.0
1883,8,1,2005.0,2.0,0,24,0,0,0,0,2,2006,170440,2184.0
1884,6,0,1977.0,2.0,252,0,0,0,0,0,7,2009,159500,2116.0
1885,15,2,2008.0,3.0,546,484,0,0,0,17000,10,2007,183850,10190.0
1886,7,1,1970.0,2.0,98,0,0,0,0,0,5,2008,174000,2986.0
1887,5,1,1970.0,2.0,0,0,0,0,176,0,4,2007,167000,2554.0
1888,7,1,1976.0,2.0,87,0,0,0,0,0,7,2009,148500,2311.0
1889,8,0,1979.0,2.0,73,0,0,0,0,0,6,2009,147983,2228.0
1890,6,1,1980.0,1.0,0,28,0,0,0,0,4,2009,120000,1843.0
1891,5,0,2005.0,2.0,0,49,0,0,0,0,6,2007,157000,2180.0
1892,7,1,1954.0,1.0,0,0,0,0,0,0,8,2006,91500,2266.0
1893,4,0,1978.7077955601446,0.0,328,0,164,0,0,0,5,2008,85000,1592.0
1894,6,0,1965.0,2.0,0,0,184,0,0,400,4,2007,140000,2428.0
1895,6,0,1966.0,1.0,0,0,0,0,0,0,1,2007,127000,1910.0
1896,7,0,2003.0,2.0,216,56,0,0,0,0,5,2008,207500,2592.0
1897,7,2,1993.0,2.0,684,80,32,0,0,0,12,2006,415000,5508.0
1898,6,1,1960.0,2.0,0,148,0,0,120,0,5,2009,193000,3122.0
1899,6,1,1994.0,2.0,0,36,0,0,0,0,3,2009,174000,2183.0
1900,6,1,1948.0,2.0,0,0,134,0,0,0,12,2009,152500,2226.0
1901,6,0,2003.0,2.0,0,45,0,0,0,0,6,2008,183000,2438.0
1902,7,1,1951.0,1.0,0,0,68,0,0,0,7,2007,136500,2560.0
1903,7,1,2001.0,2.0,0,96,0,245,0,0,5,2008,231500,2755.0
1904,6,0,1952.0,1.0,0,0,0,0,0,0,9,2006,123500,2128.0
1905,8,0,1955.0,1.0,121,0,0,0,265,0,4,2008,135500,2209.0
1906,7,1,1976.0,2.0,228,0,0,0,0,0,4,2007,133500,2004.0
1907,6,0,1962.0,1.0,0,88,0,0,0,0,8,2008,124000,2288.0
1908,7,1,1998.0,2.0,208,75,0,0,374,0,6,2006,280000,3010.0
1909,10,1,1999.0,3.0,668,30,0,0,0,0,5,2010,333168,3992.0
1910,9,1,2003.0,3.0,120,46,0,0,0,0,8,2009,270000,3291.0
1911,5,0,1989.0,2.0,0,0,0,0,231,0,12,2009,128500,1928.0
1912,5,0,1990.0,2.0,0,46,0,0,0,0,7,2006,172000,2796.0
1913,4,0,1973.0,2.0,0,0,0,0,0,0,6,2006,130000,1592.0
1914,5,1,2005.0,2.0,170,63,0,0,0,0,8,2009,196000,2612.0
1915,5,0,1941.0,2.0,0,0,244,0,0,0,12,2007,87000,1523.0
1916,6,0,1950.0,1.0,0,33,0,0,0,0,3,2007,128250,2345.0
1917,7,2,1978.0,2.0,349,0,0,0,0,0,2,2010,210000,3615.0
1918,7,1,1977.0,2.0,0,0,19,0,0,0,3,2007,220000,2845.0
1919,4,0,1996.0,2.0,290,0,0,0,0,0,2,2010,128000,2134.0
1920,6,1,2000.0,2.0,116,26,40,0,0,0,6,2007,135000,1854.0
1921,6,1,1991.0,2.0,428,120,0,0,0,0,7,2008,228500,3369.0
1922,5,0,1939.0,1.0,0,0,128,0,0,0,4,2010,134000,1740.0
1923,5,2,1956.0,1.0,0,0,0,0,280,0,8,2006,157500,2032.0
1924,8,1,1993.0,2.0,173,165,0,0,0,0,10,2009,263550,3405.0
1925,7,1,1981.0,2.0,0,0,99,0,0,0,4,2007,182900,2880.0
1926,5,1,1988.0,2.0,292,44,0,182,0,0,12,2009,222000,2560.0
1927,5,0,1978.7077955601446,0.0,0,52,0,0,0,0,2,2008,146000,2184.0
1928,5,0,1948.0,2.0,0,116,230,0,0,0,6,2007,153500,3118.0
1929,8,1,2004.0,3.0,194,45,0,0,0,0,9,2006,315000,3960.0
1930,8,1,1998.0,3.0,0,66,0,0,0,0,6,2008,315000,4100.0
1931,7,1,2007.0,3.0,144,60,0,0,0,0,7,2008,257000,3202.0
1932,6,0,1964.0,3.0,0,119,0,0,171,0,11,2008,173000,2400.0
1933,7,1,1979.0,2.0,120,144,0,0,0,0,5,2006,169000,2320.0
1934,8,1,2003.0,3.0,208,55,0,0,0,0,7,2009,382500,4400.0
1935,7,1,2002.0,2.0,171,159,0,0,0,0,9,2008,230000,3572.0
1936,5,1,1954.0,2.0,0,0,0,0,0,0,10,2009,153000,2594.0
1937,5,0,1953.0,1.0,66,0,0,0,0,0,11,2009,123000,1927.0
1938,5,0,1998.0,2.0,0,81,0,0,0,0,12,2009,207000,2926.0
1939,10,1,2003.0,3.0,302,0,0,0,0,0,5,2008,295000,4963.0
1940,6,0,2004.0,2.0,0,0,0,0,0,0,5,2007,149000,2188.0
1941,8,2,2002.0,2.0,288,48,0,0,0,0,5,2010,216500,2820.0
1942,5,0,1963.0,1.0,143,0,0,0,0,0,7,2007,112000,1616.0
1943,5,0,1972.0,2.0,132,0,0,0,0,0,6,2007,134500,1886.0
1944,5,1,2007.0,2.0,100,24,0,0,0,0,3,2008,187687,2392.0
1945,6,0,1980.0,2.0,30,0,164,0,0,0,4,2010,68400,1826.0
1946,6,0,1985.0,2.0,0,0,42,0,0,450,9,2009,143500,1902.0
1947,5,1,1989.0,2.0,80,0,0,0,396,0,8,2009,275000,3162.0
1948,9,0,1989.0,3.0,0,0,0,0,0,0,7,2006,171000,3866.0
1949,7,1,2000.0,2.0,24,48,0,0,0,0,7,2009,244000,3046.0
1950,5,0,1971.0,1.0,0,0,0,0,0,0,6,2010,130000,1738.0
1951,5,1,2006.0,3.0,112,63,0,0,0,0,4,2007,253000,3370.0
1952,4,0,1978.7077955601446,0.0,0,20,0,0,0,0,3,2006,52500,1386.0
1953,4,1,1989.0,2.0,141,36,0,0,0,0,4,2010,185000,2016.0
1954,7,1,2005.0,2.0,36,20,0,0,0,0,7,2009,167800,2235.0
1955,7,1,2004.0,3.0,0,26,0,0,170,0,1,2009,274900,3426.0
1956,6,2,1980.0,2.0,233,48,0,0,0,0,6,2009,187500,2844.0
1957,8,1,2005.0,2.0,0,48,0,0,0,0,2,2009,253000,3084.0
1958,5,0,1973.0,1.0,120,101,0,0,0,0,6,2008,105000,1514.0
1959,7,1,1961.0,2.0,85,0,0,0,0,0,9,2009,174500,2784.0
1960,9,1,1997.0,2.0,120,48,0,0,0,0,8,2006,210900,3114.0
1961,8,1,1947.0,1.0,0,0,0,0,0,0,6,2010,127000,2287.0
1962,6,1,2004.0,2.0,192,30,0,0,0,0,7,2008,207000,2716.0
1963,8,1,1978.0,2.0,192,192,0,0,0,0,5,2009,154000,2882.0
1964,8,2,2005.0,3.0,0,135,0,0,322,0,6,2007,591587,4998.0
1965,10,1,1977.0,3.0,631,48,148,0,0,0,7,2006,180000,4811.0
1966,8,0,1967.0,3.0,0,152,0,0,0,0,4,2009,124000,3168.0
1967,7,1,1980.0,2.0,305,24,0,0,0,2500,2,2009,204000,2949.0
1968,6,1,1928.0,1.0,0,50,0,0,0,0,8,2009,145000,2338.0
1969,6,0,1967.0,2.0,0,40,0,0,204,0,4,2010,178900,3020.0
1970,7,1,1997.0,3.0,0,70,0,0,0,0,6,2006,348000,3788.0
1971,8,0,1970.0,2.0,0,195,0,0,0,0,3,2008,162500,2526.0
1972,6,0,1989.0,2.0,138,0,0,0,0,0,5,2007,119900,1636.0
1973,8,1,1998.0,2.0,0,28,0,0,0,0,6,2006,176500,2567.0
1974,5,2,1939.0,1.0,0,4,0,0,0,0,1,2008,118000,2068.0
1975,4,0,1953.0,1.0,0,0,0,0,0,0,4,2008,110000,1546.0
1976,7,0,1998.0,2.0,0,81,0,0,0,0,6,2010,221000,3034.0
1977,7,1,1998.0,3.0,0,126,0,0,0,0,5,2009,340000,3734.0
1978,8,0,1997.0,2.0,509,135,0,0,0,0,10,2009,167500,2747.0
1979,8,1,2006.0,3.0,0,60,0,0,0,0,6,2007,255000,3259.0
1980,6,1,2004.0,2.0,100,0,0,0,0,0,8,2009,170000,1758.0
1981,5,0,2005.0,2.0,0,28,0,0,0,0,5,2006,145000,1619.0
1982,3,0,1978.7077955601446,0.0,88,0,0,0,0,0,6,2008,81000,1260.0
1983,6,1,1990.0,2.0,0,51,0,0,190,0,5,2008,176500,2598.0
1984,7,1,2004.0,2.0,255,57,0,0,0,0,8,2007,307000,3380.0
1985,7,0,2001.0,2.0,0,103,0,0,0,0,2,2007,190550,2535.0
1986,10,1,1983.0,2.0,288,195,0,0,0,0,8,2009,260000,3198.0
1987,4,0,1976.0,1.0,0,29,0,0,0,0,4,2006,137500,2110.0
1988,5,1,1973.0,2.0,455,0,0,0,0,0,1,2007,147000,2099.0
1989,6,1,1961.0,1.0,165,0,0,0,0,400,3,2009,131400,2008.0
1990,9,1,2004.0,3.0,224,142,0,0,0,0,7,2008,316000,3480.0
1991,8,0,1978.7077955601446,0.0,128,0,0,0,0,0,4,2010,139000,2736.0
1992,6,0,2007.0,2.0,100,0,0,0,0,0,4,2008,172500,1794.0
1993,9,0,1914.0,1.0,203,40,0,0,0,0,7,2006,138887,2531.0
1994,7,2,1935.0,2.0,0,0,0,0,90,0,7,2008,235000,3235.0
1995,5,0,1962.0,1.0,0,0,0,0,0,0,8,2009,109500,1788.0
1996,7,0,1924.0,2.0,218,0,0,0,210,0,10,2006,107000,2026.0
1997,7,1,2002.0,2.0,144,96,0,0,0,0,2,2006,192500,2712.0
1998,8,1,1977.0,2.0,240,0,0,0,0,0,6,2009,215000,3204.0
1999,6,0,1979.0,2.0,128,103,0,0,0,0,11,2007,144100,2576.0
2000,5,0,2008.0,1.0,0,0,0,0,0,450,10,2009,127500,1728.0
2001,9,1,1993.0,2.0,168,98,0,0,0,0,12,2008,225000,3012.0
2002,6,1,2007.0,3.0,0,102,0,0,0,0,1,2008,372402,3420.0
2003,4,0,1962.0,1.0,140,0,0,0,176,0,9,2008,144000,1824.0
2004,6,1,1999.0,2.0,0,0,0,0,0,0,9,2007,176500,2245.0
2005,6,0,1924.0,1.0,0,0,126,0,0,0,5,2006,112000,1927.0
2006,5,0,1973.0,1.0,0,0,0,0,0,0,11,2008,100000,1470.0
2007,6,0,1970.0,1.0,238,0,0,0,0,0,8,2009,88000,1638.0
2008,8,0,1976.0,2.0,0,0,0,0,0,0,6,2007,136905,3360.0
2009,5,0,1995.0,2.0,63,0,0,0,0,0,3,2006,97500,1738.0
2010,5,0,1978.7077955601446,0.0,0,0,23,0,0,0,10,2006,51689,729.0
2011,7,0,1960.0,2.0,0,39,0,0,0,0,10,2008,142000,2504.0
2012,7,0,2006.0,3.0,0,40,0,0,0,0,2,2007,250000,3126.0
2013,9,1,1993.0,2.0,224,32,0,0,0,0,3,2010,243500,3775.0
2014,5,1,2005.0,2.0,170,63,0,0,0,0,3,2009,184500,2612.0
2015,6,1,1991.0,2.0,114,22,0,0,0,0,5,2007,210000,2932.0
2016,6,0,1963.0,1.0,0,0,0,0,0,0,10,2009,129000,1824.0
2017,4,0,1951.0,1.0,0,0,0,0,0,0,4,2010,82000,1020.0
2018,7,1,1997.0,2.0,0,36,0,0,0,0,7,2008,181000,2530.0
2019,6,0,2005.0,2.0,0,40,0,0,0,0,6,2007,167000,2304.0
2020,7,1,2000.0,2.0,0,38,0,0,0,0,2,2006,173000,2630.0
2021,6,0,2005.0,2.0,144,36,0,0,0,0,3,2006,195800,2395.0
2022,7,1,1969.0,2.0,0,73,216,0,0,0,12,2006,223000,3688.0
2023,6,1,2005.0,2.0,0,33,0,0,0,0,6,2008,192000,2734.0
2024,6,1,1979.0,2.0,0,88,216,0,0,0,11,2007,197000,2264.0
2025,10,1,2006.0,3.0,176,64,0,0,0,0,11,2006,298236,3443.0
2026,8,1,1927.0,2.0,291,0,60,0,153,0,10,2007,238000,2569.0
2027,8,0,1978.7077955601446,0.0,0,0,0,0,0,0,9,2006,119000,3112.0
2028,9,1,1968.0,2.0,0,80,0,290,0,0,6,2006,262500,3724.0
2029,7,1,2007.0,3.0,308,52,0,0,0,0,5,2009,425000,3956.0
2030,7,0,1964.0,1.0,68,0,98,0,0,0,1,2010,102776,2037.0
2031,6,1,1971.0,2.0,0,0,0,0,0,0,4,2010,149900,2156.0
2032,6,1,1977.0,2.0,375,26,0,0,0,80,5,2010,190000,2528.0
2033,5,1,1989.0,2.0,112,81,0,0,0,0,3,2010,162500,2382.0
2034,6,0,1997.0,2.0,168,27,0,0,0,0,7,2006,217000,2973.0
2035,5,1,1922.0,1.0,0,0,67,0,0,0,7,2006,137500,1880.0
2036,8,1,2006.0,3.0,168,45,0,0,0,0,7,2009,270000,2695.0
2037,5,1,1974.0,2.0,241,0,0,0,0,0,6,2006,142500,1758.0
2038,5,0,1965.0,2.0,192,0,0,0,0,0,5,2007,161000,2084.0
2039,5,0,1978.7077955601446,0.0,0,64,0,0,0,0,5,2007,93900,1638.0
2040,7,1,1953.0,2.0,0,21,114,0,0,0,7,2006,225000,3591.0
2041,10,2,2003.0,3.0,400,0,0,0,0,0,3,2008,412500,4240.0
2042,8,1,1978.7077955601446,0.0,0,0,112,0,0,0,9,2006,83000,2278.0
